bench,bpred,size,frmt,metric,value
go,inorder,0KB,0,sim_num_refs,2709734
go,inorder,0KB,0,sim_num_loads,1952510
go,inorder,0KB,0,sim_num_stores,757224.0000
go,inorder,0KB,0,sim_num_branches,1810316
go,inorder,0KB,0,sim_elapsed_time,5
go,inorder,0KB,0,sim_inst_rate,2000000.2000
go,inorder,0KB,0,sim_total_insn,10320832
go,inorder,0KB,0,sim_total_refs,2779803
go,inorder,0KB,0,sim_total_loads,2018645
go,inorder,0KB,0,sim_total_stores,761158.0000
go,inorder,0KB,0,sim_total_branches,1878376
go,inorder,0KB,0,sim_cycle,13689384
go,inorder,0KB,0,sim_IPC,0.7305
go,inorder,0KB,0,sim_CPI,1.3689
go,inorder,0KB,0,sim_exec_BW,0.7539
go,inorder,0KB,0,sim_IPB,5.5239
go,inorder,0KB,0,sim_slip,59837643
go,inorder,0KB,0,avg_sim_slip,5.9838
go,inorder,0KB,0,sim_invalid_addrs,0
ijpeg,inorder,0KB,0,sim_num_insn,10000001
ijpeg,inorder,0KB,0,sim_num_refs,3857603
ijpeg,inorder,0KB,0,sim_num_loads,2141549
ijpeg,inorder,0KB,0,sim_num_stores,1716054.0000
ijpeg,inorder,0KB,0,sim_num_branches,2283507
ijpeg,inorder,0KB,0,sim_elapsed_time,5
ijpeg,inorder,0KB,0,sim_inst_rate,2000000.2000
ijpeg,inorder,0KB,0,sim_total_insn,10000715
ijpeg,inorder,0KB,0,sim_total_refs,3857776
ijpeg,inorder,0KB,0,sim_total_loads,2141574
ijpeg,inorder,0KB,0,sim_total_stores,1716202.0000
ijpeg,inorder,0KB,0,sim_total_branches,2283667
ijpeg,inorder,0KB,0,sim_cycle,11096534
ijpeg,inorder,0KB,0,sim_IPC,0.9012
ijpeg,inorder,0KB,0,sim_CPI,1.1097
ijpeg,inorder,0KB,0,sim_exec_BW,0.9012
ijpeg,inorder,0KB,0,sim_IPB,4.3792
ijpeg,inorder,0KB,0,sim_slip,62316056
ijpeg,inorder,0KB,0,avg_sim_slip,6.2316
ijpeg,inorder,0KB,0,sim_invalid_addrs,0
li,inorder,0KB,0,sim_num_insn,10000000
li,inorder,0KB,0,sim_num_refs,4210254
li,inorder,0KB,0,sim_num_loads,2550718
li,inorder,0KB,0,sim_num_stores,1659536.0000
