bench,bpred,size,metric,value
fpppp,mbp,16KB,bpred_addr_rate,0.6527
fpppp,mbp,16KB,bpred_dir_rate,0.7575
fpppp,mbp,16KB,bpred_jr_rate,0.8148
fpppp,mbp,16KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,16KB,retstack_pushes,304
fpppp,mbp,16KB,retstack_pops,271
fpppp,mbp,16KB,used_ras.PP,207
fpppp,mbp,16KB,ras_hits.PP,170
fpppp,mbp,16KB,ras_rate.PP,0.8213
fpppp,mbp,16KB,reverse_lookups,0
fpppp,mbp,16KB,reverse_updates,0
fpppp,mbp,16KB,reverse_addr_hits,0
fpppp,mbp,16KB,reverse_dir_hits,0
fpppp,mbp,16KB,reverse_misses,0
fpppp,mbp,16KB,reverse_jr_hits,0
fpppp,mbp,16KB,reverse_jr_seen,0
fpppp,mbp,16KB,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,16KB,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,16KB,divide,by,zero>
fpppp,mbp,16KB,divide,by,zero>
fpppp,mbp,16KB,divide,by,zero>
fpppp,mbp,16KB,divide,by,zero>
fpppp,mbp,16KB,reverse_retstack_pushes,0
fpppp,mbp,16KB,reverse_retstack_pops,0
fpppp,mbp,16KB,reverse_used_ras.PP,0
fpppp,mbp,16KB,reverse_ras_hits.PP,0
fpppp,mbp,16KB,divide,by,zero>
fpppp,mbp,1MB_frmt,lookups,3658
fpppp,mbp,1MB_frmt,updates,2969
fpppp,mbp,1MB_frmt,addr_hits,1866
fpppp,mbp,1MB_frmt,dir_hits,2179
fpppp,mbp,1MB_frmt,misses,790
fpppp,mbp,1MB_frmt,jr_hits,176
fpppp,mbp,1MB_frmt,jr_seen,216
fpppp,mbp,1MB_frmt,jr_non_ras_hits.PP,6
fpppp,mbp,1MB_frmt,jr_non_ras_seen.PP,9
fpppp,mbp,1MB_frmt,bpred_addr_rate,0.6285
fpppp,mbp,1MB_frmt,bpred_dir_rate,0.7339
fpppp,mbp,1MB_frmt,bpred_jr_rate,0.8148
fpppp,mbp,1MB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,1MB_frmt,retstack_pushes,311
fpppp,mbp,1MB_frmt,retstack_pops,282
fpppp,mbp,1MB_frmt,used_ras.PP,207
fpppp,mbp,1MB_frmt,ras_hits.PP,170
fpppp,mbp,1MB_frmt,ras_rate.PP,0.8213
fpppp,mbp,1MB_frmt,reverse_lookups,0
fpppp,mbp,1MB_frmt,reverse_updates,0
fpppp,mbp,1MB_frmt,reverse_addr_hits,0
fpppp,mbp,1MB_frmt,reverse_dir_hits,0
fpppp,mbp,1MB_frmt,reverse_misses,0
fpppp,mbp,1MB_frmt,reverse_jr_hits,0
fpppp,mbp,1MB_frmt,reverse_jr_seen,0
fpppp,mbp,1MB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,1MB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,1MB_frmt,divide,by,zero>
fpppp,mbp,1MB_frmt,divide,by,zero>
fpppp,mbp,1MB_frmt,divide,by,zero>
