bench,bpred,size,frmt,metric,value
gcc,ob,64KB,1,jr_seen,174461
gcc,ob,64KB,1,jr_non_ras_hits.PP,17126
gcc,ob,64KB,1,jr_non_ras_seen.PP,53076
gcc,ob,64KB,1,bpred_addr_rate,0.8843
gcc,ob,64KB,1,bpred_dir_rate,0.9137
gcc,ob,64KB,1,bpred_jr_rate,0.7732
gcc,ob,64KB,1,bpred_jr_non_ras_rate.PP,0.3227
gcc,ob,64KB,1,retstack_pushes,151364
gcc,ob,64KB,1,retstack_pops,136636
gcc,ob,64KB,1,used_ras.PP,121385
gcc,ob,64KB,1,ras_hits.PP,117768
gcc,ob,64KB,1,ras_rate.PP,0.9702
gcc,ob,64KB,1,reverse_lookups,2060457
gcc,ob,64KB,1,reverse_updates,2060457
gcc,ob,64KB,1,reverse_addr_hits,1884419
gcc,ob,64KB,1,reverse_dir_hits,1940410
gcc,ob,64KB,1,reverse_misses,120047
gcc,ob,64KB,1,reverse_jr_hits,138533
gcc,ob,64KB,1,reverse_jr_seen,174461
gcc,ob,64KB,1,reverse_jr_non_ras_hits.PP,17148
gcc,ob,64KB,1,reverse_jr_non_ras_seen.PP,53076
gcc,ob,64KB,1,reverse_bpred_addr_rate,0.9146
gcc,ob,64KB,1,reverse_bpred_dir_rate,0.9417
gcc,ob,64KB,1,reverse_bpred_jr_rate,0.7941
gcc,ob,64KB,1,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,ob,64KB,1,reverse_retstack_pushes,121385
gcc,ob,64KB,1,reverse_retstack_pops,121396
gcc,ob,64KB,1,reverse_used_ras.PP,121385
gcc,ob,64KB,1,reverse_ras_hits.PP,121385
gcc,ob,64KB,1,reverse_ras_rate.PP,1.0000
gcc,ob,64KB,0,lookups,2352307
gcc,ob,64KB,0,updates,2060457
gcc,ob,64KB,0,addr_hits,1822038
gcc,ob,64KB,0,dir_hits,1882635
gcc,ob,64KB,0,misses,177822
gcc,ob,64KB,0,jr_hits,134894
gcc,ob,64KB,0,jr_seen,174461
gcc,ob,64KB,0,jr_non_ras_hits.PP,17126
gcc,ob,64KB,0,jr_non_ras_seen.PP,53076
gcc,ob,64KB,0,bpred_addr_rate,0.8843
gcc,ob,64KB,0,bpred_dir_rate,0.9137
gcc,ob,64KB,0,bpred_jr_rate,0.7732
gcc,ob,64KB,0,bpred_jr_non_ras_rate.PP,0.3227
gcc,ob,64KB,0,retstack_pushes,151364
gcc,ob,64KB,0,retstack_pops,136636
gcc,ob,64KB,0,used_ras.PP,121385
gcc,ob,64KB,0,ras_hits.PP,117768
gcc,ob,64KB,0,ras_rate.PP,0.9702
gcc,ob,64KB,0,reverse_lookups,2060457
gcc,ob,64KB,0,reverse_updates,2060457
gcc,ob,64KB,0,reverse_addr_hits,1914338
gcc,ob,64KB,0,reverse_dir_hits,1972428
gcc,ob,64KB,0,reverse_misses,88029
gcc,ob,64KB,0,reverse_jr_hits,138533
gcc,ob,64KB,0,reverse_jr_seen,174461
gcc,ob,64KB,0,reverse_jr_non_ras_hits.PP,17148
gcc,ob,64KB,0,reverse_jr_non_ras_seen.PP,53076
gcc,ob,64KB,0,reverse_bpred_addr_rate,0.9291
gcc,ob,64KB,0,reverse_bpred_dir_rate,0.9573
gcc,ob,64KB,0,reverse_bpred_jr_rate,0.7941
gcc,ob,64KB,0,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,ob,64KB,0,reverse_retstack_pushes,121385
gcc,ob,64KB,0,reverse_retstack_pops,121396
gcc,ob,64KB,0,reverse_used_ras.PP,121385
gcc,ob,64KB,0,reverse_ras_hits.PP,121385
gcc,ob,64KB,0,reverse_ras_rate.PP,1.0000
go,ob,128KB,1,lookups,2122585
go,ob,128KB,1,updates,1810313
go,ob,128KB,1,addr_hits,1668485
go,ob,128KB,1,dir_hits,1675907
go,ob,128KB,1,misses,134406
go,ob,128KB,1,jr_hits,74435
go,ob,128KB,1,jr_seen,79564
go,ob,128KB,1,jr_non_ras_hits.PP,7379
go,ob,128KB,1,jr_non_ras_seen.PP,11442
