bench,bpred,size,metric,value
fpppp,oht,1MB_frmt,reverse_misses,0
fpppp,oht,1MB_frmt,reverse_jr_hits,0
fpppp,oht,1MB_frmt,reverse_jr_seen,0
fpppp,oht,1MB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,oht,1MB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,oht,1MB_frmt,divide,by,zero>
fpppp,oht,1MB_frmt,divide,by,zero>
fpppp,oht,1MB_frmt,divide,by,zero>
fpppp,oht,1MB_frmt,divide,by,zero>
fpppp,oht,1MB_frmt,reverse_retstack_pushes,0
fpppp,oht,1MB_frmt,reverse_retstack_pops,0
fpppp,oht,1MB_frmt,reverse_used_ras.PP,0
fpppp,oht,1MB_frmt,reverse_ras_hits.PP,0
fpppp,oht,1MB_frmt,divide,by,zero>
fpppp,oht,1MB,lookups,3658
fpppp,oht,1MB,updates,2969
fpppp,oht,1MB,addr_hits,1866
fpppp,oht,1MB,dir_hits,2179
fpppp,oht,1MB,misses,790
fpppp,oht,1MB,jr_hits,176
fpppp,oht,1MB,jr_seen,216
fpppp,oht,1MB,jr_non_ras_hits.PP,6
fpppp,oht,1MB,jr_non_ras_seen.PP,9
fpppp,oht,1MB,bpred_addr_rate,0.6285
fpppp,oht,1MB,bpred_dir_rate,0.7339
fpppp,oht,1MB,bpred_jr_rate,0.8148
fpppp,oht,1MB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,1MB,retstack_pushes,311
fpppp,oht,1MB,retstack_pops,282
fpppp,oht,1MB,used_ras.PP,207
fpppp,oht,1MB,ras_hits.PP,170
fpppp,oht,1MB,ras_rate.PP,0.8213
fpppp,oht,1MB,reverse_lookups,0
fpppp,oht,1MB,reverse_updates,0
fpppp,oht,1MB,reverse_addr_hits,0
fpppp,oht,1MB,reverse_dir_hits,0
fpppp,oht,1MB,reverse_misses,0
fpppp,oht,1MB,reverse_jr_hits,0
fpppp,oht,1MB,reverse_jr_seen,0
fpppp,oht,1MB,reverse_jr_non_ras_hits.PP,0
fpppp,oht,1MB,reverse_jr_non_ras_seen.PP,0
fpppp,oht,1MB,divide,by,zero>
fpppp,oht,1MB,divide,by,zero>
fpppp,oht,1MB,divide,by,zero>
fpppp,oht,1MB,divide,by,zero>
fpppp,oht,1MB,reverse_retstack_pushes,0
fpppp,oht,1MB,reverse_retstack_pops,0
fpppp,oht,1MB,reverse_used_ras.PP,0
fpppp,oht,1MB,reverse_ras_hits.PP,0
fpppp,oht,1MB,divide,by,zero>
fpppp,oht,256KB_frmt,lookups,3655
fpppp,oht,256KB_frmt,updates,2969
fpppp,oht,256KB_frmt,addr_hits,1886
fpppp,oht,256KB_frmt,dir_hits,2197
fpppp,oht,256KB_frmt,misses,772
fpppp,oht,256KB_frmt,jr_hits,176
fpppp,oht,256KB_frmt,jr_seen,216
fpppp,oht,256KB_frmt,jr_non_ras_hits.PP,6
fpppp,oht,256KB_frmt,jr_non_ras_seen.PP,9
fpppp,oht,256KB_frmt,bpred_addr_rate,0.6352
fpppp,oht,256KB_frmt,bpred_dir_rate,0.7400
fpppp,oht,256KB_frmt,bpred_jr_rate,0.8148
fpppp,oht,256KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,256KB_frmt,retstack_pushes,307
fpppp,oht,256KB_frmt,retstack_pops,279
fpppp,oht,256KB_frmt,used_ras.PP,207
fpppp,oht,256KB_frmt,ras_hits.PP,170
fpppp,oht,256KB_frmt,ras_rate.PP,0.8213
fpppp,oht,256KB_frmt,reverse_lookups,0
fpppp,oht,256KB_frmt,reverse_updates,0
fpppp,oht,256KB_frmt,reverse_addr_hits,0
fpppp,oht,256KB_frmt,reverse_dir_hits,0
fpppp,oht,256KB_frmt,reverse_misses,0
fpppp,oht,256KB_frmt,reverse_jr_hits,0
fpppp,oht,256KB_frmt,reverse_jr_seen,0
fpppp,oht,256KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,oht,256KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,oht,256KB_frmt,divide,by,zero>
fpppp,oht,256KB_frmt,divide,by,zero>
fpppp,oht,256KB_frmt,divide,by,zero>
fpppp,oht,256KB_frmt,divide,by,zero>
fpppp,oht,256KB_frmt,reverse_retstack_pushes,0
fpppp,oht,256KB_frmt,reverse_retstack_pops,0
fpppp,oht,256KB_frmt,reverse_used_ras.PP,0
fpppp,oht,256KB_frmt,reverse_ras_hits.PP,0
fpppp,oht,256KB_frmt,divide,by,zero>
fpppp,oht,256KB,lookups,3655
fpppp,oht,256KB,updates,2969
fpppp,oht,256KB,addr_hits,1886
fpppp,oht,256KB,dir_hits,2197
fpppp,oht,256KB,misses,772
fpppp,oht,256KB,jr_hits,176
fpppp,oht,256KB,jr_seen,216
fpppp,oht,256KB,jr_non_ras_hits.PP,6
fpppp,oht,256KB,jr_non_ras_seen.PP,9
fpppp,oht,256KB,bpred_addr_rate,0.6352
fpppp,oht,256KB,bpred_dir_rate,0.7400
fpppp,oht,256KB,bpred_jr_rate,0.8148
fpppp,oht,256KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,256KB,retstack_pushes,307
fpppp,oht,256KB,retstack_pops,279
fpppp,oht,256KB,used_ras.PP,207
fpppp,oht,256KB,ras_hits.PP,170
fpppp,oht,256KB,ras_rate.PP,0.8213
fpppp,oht,256KB,reverse_lookups,0
fpppp,oht,256KB,reverse_updates,0
fpppp,oht,256KB,reverse_addr_hits,0
fpppp,oht,256KB,reverse_dir_hits,0
fpppp,oht,256KB,reverse_misses,0
fpppp,oht,256KB,reverse_jr_hits,0
fpppp,oht,256KB,reverse_jr_seen,0
fpppp,oht,256KB,reverse_jr_non_ras_hits.PP,0
fpppp,oht,256KB,reverse_jr_non_ras_seen.PP,0
fpppp,oht,256KB,divide,by,zero>
fpppp,oht,256KB,divide,by,zero>
fpppp,oht,256KB,divide,by,zero>
fpppp,oht,256KB,divide,by,zero>
fpppp,oht,256KB,reverse_retstack_pushes,0
fpppp,oht,256KB,reverse_retstack_pops,0
fpppp,oht,256KB,reverse_used_ras.PP,0
fpppp,oht,256KB,reverse_ras_hits.PP,0
fpppp,oht,256KB,divide,by,zero>
fpppp,oht,32KB_frmt,lookups,3597
fpppp,oht,32KB_frmt,updates,2969
fpppp,oht,32KB_frmt,addr_hits,1934
fpppp,oht,32KB_frmt,dir_hits,2247
fpppp,oht,32KB_frmt,misses,722
fpppp,oht,32KB_frmt,jr_hits,176
fpppp,oht,32KB_frmt,jr_seen,216
fpppp,oht,32KB_frmt,jr_non_ras_hits.PP,6
fpppp,oht,32KB_frmt,jr_non_ras_seen.PP,9
fpppp,oht,32KB_frmt,bpred_addr_rate,0.6514
fpppp,oht,32KB_frmt,bpred_dir_rate,0.7568
fpppp,oht,32KB_frmt,bpred_jr_rate,0.8148
fpppp,oht,32KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,32KB_frmt,retstack_pushes,302
fpppp,oht,32KB_frmt,retstack_pops,271
fpppp,oht,32KB_frmt,used_ras.PP,207
fpppp,oht,32KB_frmt,ras_hits.PP,170
fpppp,oht,32KB_frmt,ras_rate.PP,0.8213
fpppp,oht,32KB_frmt,reverse_lookups,0
fpppp,oht,32KB_frmt,reverse_updates,0
fpppp,oht,32KB_frmt,reverse_addr_hits,0
fpppp,oht,32KB_frmt,reverse_dir_hits,0
fpppp,oht,32KB_frmt,reverse_misses,0
fpppp,oht,32KB_frmt,reverse_jr_hits,0
fpppp,oht,32KB_frmt,reverse_jr_seen,0
fpppp,oht,32KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,oht,32KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,oht,32KB_frmt,divide,by,zero>
fpppp,oht,32KB_frmt,divide,by,zero>
fpppp,oht,32KB_frmt,divide,by,zero>
fpppp,oht,32KB_frmt,divide,by,zero>
fpppp,oht,32KB_frmt,reverse_retstack_pushes,0
fpppp,oht,32KB_frmt,reverse_retstack_pops,0
fpppp,oht,32KB_frmt,reverse_used_ras.PP,0
fpppp,oht,32KB_frmt,reverse_ras_hits.PP,0
fpppp,oht,32KB_frmt,divide,by,zero>
fpppp,oht,32KB,lookups,3597
fpppp,oht,32KB,updates,2969
fpppp,oht,32KB,addr_hits,1934
fpppp,oht,32KB,dir_hits,2247
fpppp,oht,32KB,misses,722
fpppp,oht,32KB,jr_hits,176
fpppp,oht,32KB,jr_seen,216
fpppp,oht,32KB,jr_non_ras_hits.PP,6
fpppp,oht,32KB,jr_non_ras_seen.PP,9
fpppp,oht,32KB,bpred_addr_rate,0.6514
fpppp,oht,32KB,bpred_dir_rate,0.7568
fpppp,oht,32KB,bpred_jr_rate,0.8148
fpppp,oht,32KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,32KB,retstack_pushes,302
fpppp,oht,32KB,retstack_pops,271
fpppp,oht,32KB,used_ras.PP,207
fpppp,oht,32KB,ras_hits.PP,170
fpppp,oht,32KB,ras_rate.PP,0.8213
fpppp,oht,32KB,reverse_lookups,0
fpppp,oht,32KB,reverse_updates,0
fpppp,oht,32KB,reverse_addr_hits,0
fpppp,oht,32KB,reverse_dir_hits,0
fpppp,oht,32KB,reverse_misses,0
fpppp,oht,32KB,reverse_jr_hits,0
fpppp,oht,32KB,reverse_jr_seen,0
fpppp,oht,32KB,reverse_jr_non_ras_hits.PP,0
fpppp,oht,32KB,reverse_jr_non_ras_seen.PP,0
fpppp,oht,32KB,divide,by,zero>
fpppp,oht,32KB,divide,by,zero>
fpppp,oht,32KB,divide,by,zero>
fpppp,oht,32KB,divide,by,zero>
fpppp,oht,32KB,reverse_retstack_pushes,0
fpppp,oht,32KB,reverse_retstack_pops,0
fpppp,oht,32KB,reverse_used_ras.PP,0
fpppp,oht,32KB,reverse_ras_hits.PP,0
fpppp,oht,32KB,divide,by,zero>
fpppp,oht,512KB_frmt,lookups,3654
fpppp,oht,512KB_frmt,updates,2969
fpppp,oht,512KB_frmt,addr_hits,1879
fpppp,oht,512KB_frmt,dir_hits,2190
fpppp,oht,512KB_frmt,misses,779
fpppp,oht,512KB_frmt,jr_hits,176
fpppp,oht,512KB_frmt,jr_seen,216
fpppp,oht,512KB_frmt,jr_non_ras_hits.PP,6
fpppp,oht,512KB_frmt,jr_non_ras_seen.PP,9
fpppp,oht,512KB_frmt,bpred_addr_rate,0.6329
fpppp,oht,512KB_frmt,bpred_dir_rate,0.7376
fpppp,oht,512KB_frmt,bpred_jr_rate,0.8148
fpppp,oht,512KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,512KB_frmt,retstack_pushes,310
fpppp,oht,512KB_frmt,retstack_pops,280
fpppp,oht,512KB_frmt,used_ras.PP,207
fpppp,oht,512KB_frmt,ras_hits.PP,170
fpppp,oht,512KB_frmt,ras_rate.PP,0.8213
fpppp,oht,512KB_frmt,reverse_lookups,0
fpppp,oht,512KB_frmt,reverse_updates,0
fpppp,oht,512KB_frmt,reverse_addr_hits,0
fpppp,oht,512KB_frmt,reverse_dir_hits,0
fpppp,oht,512KB_frmt,reverse_misses,0
fpppp,oht,512KB_frmt,reverse_jr_hits,0
fpppp,oht,512KB_frmt,reverse_jr_seen,0
fpppp,oht,512KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,oht,512KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,oht,512KB_frmt,divide,by,zero>
fpppp,oht,512KB_frmt,divide,by,zero>
fpppp,oht,512KB_frmt,divide,by,zero>
fpppp,oht,512KB_frmt,divide,by,zero>
fpppp,oht,512KB_frmt,reverse_retstack_pushes,0
fpppp,oht,512KB_frmt,reverse_retstack_pops,0
fpppp,oht,512KB_frmt,reverse_used_ras.PP,0
fpppp,oht,512KB_frmt,reverse_ras_hits.PP,0
fpppp,oht,512KB_frmt,divide,by,zero>
fpppp,oht,512KB,lookups,3654
fpppp,oht,512KB,updates,2969
fpppp,oht,512KB,addr_hits,1879
fpppp,oht,512KB,dir_hits,2190
fpppp,oht,512KB,misses,779
fpppp,oht,512KB,jr_hits,176
fpppp,oht,512KB,jr_seen,216
fpppp,oht,512KB,jr_non_ras_hits.PP,6
fpppp,oht,512KB,jr_non_ras_seen.PP,9
fpppp,oht,512KB,bpred_addr_rate,0.6329
fpppp,oht,512KB,bpred_dir_rate,0.7376
fpppp,oht,512KB,bpred_jr_rate,0.8148
fpppp,oht,512KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,512KB,retstack_pushes,310
fpppp,oht,512KB,retstack_pops,280
fpppp,oht,512KB,used_ras.PP,207
fpppp,oht,512KB,ras_hits.PP,170
fpppp,oht,512KB,ras_rate.PP,0.8213
fpppp,oht,512KB,reverse_lookups,0
fpppp,oht,512KB,reverse_updates,0
fpppp,oht,512KB,reverse_addr_hits,0
fpppp,oht,512KB,reverse_dir_hits,0
fpppp,oht,512KB,reverse_misses,0
fpppp,oht,512KB,reverse_jr_hits,0
fpppp,oht,512KB,reverse_jr_seen,0
fpppp,oht,512KB,reverse_jr_non_ras_hits.PP,0
fpppp,oht,512KB,reverse_jr_non_ras_seen.PP,0
fpppp,oht,512KB,divide,by,zero>
fpppp,oht,512KB,divide,by,zero>
fpppp,oht,512KB,divide,by,zero>
fpppp,oht,512KB,divide,by,zero>
fpppp,oht,512KB,reverse_retstack_pushes,0
fpppp,oht,512KB,reverse_retstack_pops,0
fpppp,oht,512KB,reverse_used_ras.PP,0
fpppp,oht,512KB,reverse_ras_hits.PP,0
fpppp,oht,512KB,divide,by,zero>
fpppp,oht,64KB_frmt,lookups,3601
fpppp,oht,64KB_frmt,updates,2969
fpppp,oht,64KB_frmt,addr_hits,1920
fpppp,oht,64KB_frmt,dir_hits,2232
fpppp,oht,64KB_frmt,misses,737
fpppp,oht,64KB_frmt,jr_hits,176
fpppp,oht,64KB_frmt,jr_seen,216
fpppp,oht,64KB_frmt,jr_non_ras_hits.PP,6
fpppp,oht,64KB_frmt,jr_non_ras_seen.PP,9
fpppp,oht,64KB_frmt,bpred_addr_rate,0.6467
fpppp,oht,64KB_frmt,bpred_dir_rate,0.7518
fpppp,oht,64KB_frmt,bpred_jr_rate,0.8148
fpppp,oht,64KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,64KB_frmt,retstack_pushes,305
fpppp,oht,64KB_frmt,retstack_pops,271
fpppp,oht,64KB_frmt,used_ras.PP,207
fpppp,oht,64KB_frmt,ras_hits.PP,170
fpppp,oht,64KB_frmt,ras_rate.PP,0.8213
fpppp,oht,64KB_frmt,reverse_lookups,0
fpppp,oht,64KB_frmt,reverse_updates,0
fpppp,oht,64KB_frmt,reverse_addr_hits,0
fpppp,oht,64KB_frmt,reverse_dir_hits,0
fpppp,oht,64KB_frmt,reverse_misses,0
fpppp,oht,64KB_frmt,reverse_jr_hits,0
fpppp,oht,64KB_frmt,reverse_jr_seen,0
fpppp,oht,64KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,oht,64KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,oht,64KB_frmt,divide,by,zero>
fpppp,oht,64KB_frmt,divide,by,zero>
fpppp,oht,64KB_frmt,divide,by,zero>
fpppp,oht,64KB_frmt,divide,by,zero>
fpppp,oht,64KB_frmt,reverse_retstack_pushes,0
fpppp,oht,64KB_frmt,reverse_retstack_pops,0
fpppp,oht,64KB_frmt,reverse_used_ras.PP,0
fpppp,oht,64KB_frmt,reverse_ras_hits.PP,0
fpppp,oht,64KB_frmt,divide,by,zero>
fpppp,oht,64KB,lookups,3601
fpppp,oht,64KB,updates,2969
fpppp,oht,64KB,addr_hits,1920
fpppp,oht,64KB,dir_hits,2232
fpppp,oht,64KB,misses,737
fpppp,oht,64KB,jr_hits,176
fpppp,oht,64KB,jr_seen,216
fpppp,oht,64KB,jr_non_ras_hits.PP,6
fpppp,oht,64KB,jr_non_ras_seen.PP,9
fpppp,oht,64KB,bpred_addr_rate,0.6467
fpppp,oht,64KB,bpred_dir_rate,0.7518
fpppp,oht,64KB,bpred_jr_rate,0.8148
fpppp,oht,64KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,oht,64KB,retstack_pushes,305
fpppp,oht,64KB,retstack_pops,271
fpppp,oht,64KB,used_ras.PP,207
fpppp,oht,64KB,ras_hits.PP,170
fpppp,oht,64KB,ras_rate.PP,0.8213
fpppp,oht,64KB,reverse_lookups,0
fpppp,oht,64KB,reverse_updates,0
fpppp,oht,64KB,reverse_addr_hits,0
fpppp,oht,64KB,reverse_dir_hits,0
fpppp,oht,64KB,reverse_misses,0
fpppp,oht,64KB,reverse_jr_hits,0
fpppp,oht,64KB,reverse_jr_seen,0
fpppp,oht,64KB,reverse_jr_non_ras_hits.PP,0
fpppp,oht,64KB,reverse_jr_non_ras_seen.PP,0
fpppp,oht,64KB,divide,by,zero>
fpppp,oht,64KB,divide,by,zero>
fpppp,oht,64KB,divide,by,zero>
fpppp,oht,64KB,divide,by,zero>
fpppp,oht,64KB,reverse_retstack_pushes,0
fpppp,oht,64KB,reverse_retstack_pops,0
fpppp,oht,64KB,reverse_used_ras.PP,0
fpppp,oht,64KB,reverse_ras_hits.PP,0
fpppp,oht,64KB,divide,by,zero>
gcc,oht,128KB_frmt,lookups,2338740
gcc,oht,128KB_frmt,updates,2060457
gcc,oht,128KB_frmt,addr_hits,1835245
gcc,oht,128KB_frmt,dir_hits,1896353
gcc,oht,128KB_frmt,misses,164104
gcc,oht,128KB_frmt,jr_hits,134995
gcc,oht,128KB_frmt,jr_seen,174461
gcc,oht,128KB_frmt,jr_non_ras_hits.PP,17126
gcc,oht,128KB_frmt,jr_non_ras_seen.PP,53076
gcc,oht,128KB_frmt,bpred_addr_rate,0.8907
gcc,oht,128KB_frmt,bpred_dir_rate,0.9204
gcc,oht,128KB_frmt,bpred_jr_rate,0.7738
gcc,oht,128KB_frmt,bpred_jr_non_ras_rate.PP,0.3227
gcc,oht,128KB_frmt,retstack_pushes,149530
gcc,oht,128KB_frmt,retstack_pops,135982
gcc,oht,128KB_frmt,used_ras.PP,121385
gcc,oht,128KB_frmt,ras_hits.PP,117869
gcc,oht,128KB_frmt,ras_rate.PP,0.9710
gcc,oht,128KB_frmt,reverse_lookups,2060457
gcc,oht,128KB_frmt,reverse_updates,2060457
gcc,oht,128KB_frmt,reverse_addr_hits,1903111
gcc,oht,128KB_frmt,reverse_dir_hits,1961267
gcc,oht,128KB_frmt,reverse_misses,99190
gcc,oht,128KB_frmt,reverse_jr_hits,138533
gcc,oht,128KB_frmt,reverse_jr_seen,174461
gcc,oht,128KB_frmt,reverse_jr_non_ras_hits.PP,17148
gcc,oht,128KB_frmt,reverse_jr_non_ras_seen.PP,53076
gcc,oht,128KB_frmt,reverse_bpred_addr_rate,0.9236
gcc,oht,128KB_frmt,reverse_bpred_dir_rate,0.9519
gcc,oht,128KB_frmt,reverse_bpred_jr_rate,0.7941
gcc,oht,128KB_frmt,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,oht,128KB_frmt,reverse_retstack_pushes,121385
gcc,oht,128KB_frmt,reverse_retstack_pops,121396
gcc,oht,128KB_frmt,reverse_used_ras.PP,121385
