bench,bpred,size,frmt,metric,value
gcc,bimod,64KB,0,reverse_jr_non_ras_seen.PP,53076
gcc,bimod,64KB,0,reverse_bpred_addr_rate,0.8910
gcc,bimod,64KB,0,reverse_bpred_dir_rate,0.9184
gcc,bimod,64KB,0,reverse_bpred_jr_rate,0.7941
gcc,bimod,64KB,0,reverse_bpred_jr_non_ras_rate.PP,0.3231
gcc,bimod,64KB,0,reverse_retstack_pushes,121385
gcc,bimod,64KB,0,reverse_retstack_pops,121396
gcc,bimod,64KB,0,reverse_used_ras.PP,121385
gcc,bimod,64KB,0,reverse_ras_hits.PP,121385
gcc,bimod,64KB,0,reverse_ras_rate.PP,1.0000
go,bimod,128KB,1,lookups,2169063
go,bimod,128KB,1,updates,1810313
go,bimod,128KB,1,addr_hits,1650947
go,bimod,128KB,1,dir_hits,1657427
go,bimod,128KB,1,misses,152886
go,bimod,128KB,1,jr_hits,75071
go,bimod,128KB,1,jr_seen,79564
go,bimod,128KB,1,jr_non_ras_hits.PP,7379
go,bimod,128KB,1,jr_non_ras_seen.PP,11442
go,bimod,128KB,1,bpred_addr_rate,0.9120
go,bimod,128KB,1,bpred_dir_rate,0.9155
go,bimod,128KB,1,bpred_jr_rate,0.9435
go,bimod,128KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,128KB,1,retstack_pushes,76407
go,bimod,128KB,1,retstack_pops,73308
go,bimod,128KB,1,used_ras.PP,68122
go,bimod,128KB,1,ras_hits.PP,67692
go,bimod,128KB,1,ras_rate.PP,0.9937
go,bimod,128KB,1,reverse_lookups,1810313
go,bimod,128KB,1,reverse_updates,1810313
go,bimod,128KB,1,reverse_addr_hits,1653101
go,bimod,128KB,1,reverse_dir_hits,1658090
go,bimod,128KB,1,reverse_misses,152223
go,bimod,128KB,1,reverse_jr_hits,75506
go,bimod,128KB,1,reverse_jr_seen,79564
go,bimod,128KB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,128KB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,128KB,1,reverse_bpred_addr_rate,0.9132
go,bimod,128KB,1,reverse_bpred_dir_rate,0.9159
go,bimod,128KB,1,reverse_bpred_jr_rate,0.9490
go,bimod,128KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,128KB,1,reverse_retstack_pushes,68122
go,bimod,128KB,1,reverse_retstack_pops,68129
go,bimod,128KB,1,reverse_used_ras.PP,68122
go,bimod,128KB,1,reverse_ras_hits.PP,68122
go,bimod,128KB,1,reverse_ras_rate.PP,1.0000
go,bimod,128KB,0,lookups,2169063
go,bimod,128KB,0,updates,1810313
go,bimod,128KB,0,addr_hits,1650947
go,bimod,128KB,0,dir_hits,1657427
go,bimod,128KB,0,misses,152886
go,bimod,128KB,0,jr_hits,75071
go,bimod,128KB,0,jr_seen,79564
go,bimod,128KB,0,jr_non_ras_hits.PP,7379
go,bimod,128KB,0,jr_non_ras_seen.PP,11442
go,bimod,128KB,0,bpred_addr_rate,0.9120
go,bimod,128KB,0,bpred_dir_rate,0.9155
go,bimod,128KB,0,bpred_jr_rate,0.9435
go,bimod,128KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,128KB,0,retstack_pushes,76407
go,bimod,128KB,0,retstack_pops,73308
go,bimod,128KB,0,used_ras.PP,68122
go,bimod,128KB,0,ras_hits.PP,67692
go,bimod,128KB,0,ras_rate.PP,0.9937
go,bimod,128KB,0,reverse_lookups,1810313
go,bimod,128KB,0,reverse_updates,1810313
go,bimod,128KB,0,reverse_addr_hits,1654135
go,bimod,128KB,0,reverse_dir_hits,1659142
go,bimod,128KB,0,reverse_misses,151171
go,bimod,128KB,0,reverse_jr_hits,75506
go,bimod,128KB,0,reverse_jr_seen,79564
go,bimod,128KB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,128KB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,128KB,0,reverse_bpred_addr_rate,0.9137
go,bimod,128KB,0,reverse_bpred_dir_rate,0.9165
go,bimod,128KB,0,reverse_bpred_jr_rate,0.9490
go,bimod,128KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,128KB,0,reverse_retstack_pushes,68122
go,bimod,128KB,0,reverse_retstack_pops,68129
go,bimod,128KB,0,reverse_used_ras.PP,68122
go,bimod,128KB,0,reverse_ras_hits.PP,68122
go,bimod,128KB,0,reverse_ras_rate.PP,1.0000
go,bimod,16KB,1,lookups,2169519
go,bimod,16KB,1,updates,1810313
go,bimod,16KB,1,addr_hits,1649900
go,bimod,16KB,1,dir_hits,1656374
go,bimod,16KB,1,misses,153939
go,bimod,16KB,1,jr_hits,75071
go,bimod,16KB,1,jr_seen,79564
go,bimod,16KB,1,jr_non_ras_hits.PP,7379
go,bimod,16KB,1,jr_non_ras_seen.PP,11442
go,bimod,16KB,1,bpred_addr_rate,0.9114
go,bimod,16KB,1,bpred_dir_rate,0.9150
go,bimod,16KB,1,bpred_jr_rate,0.9435
go,bimod,16KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,16KB,1,retstack_pushes,76441
go,bimod,16KB,1,retstack_pops,73408
go,bimod,16KB,1,used_ras.PP,68122
go,bimod,16KB,1,ras_hits.PP,67692
go,bimod,16KB,1,ras_rate.PP,0.9937
go,bimod,16KB,1,reverse_lookups,1810313
go,bimod,16KB,1,reverse_updates,1810313
go,bimod,16KB,1,reverse_addr_hits,1641663
go,bimod,16KB,1,reverse_dir_hits,1646450
go,bimod,16KB,1,reverse_misses,163863
go,bimod,16KB,1,reverse_jr_hits,75506
go,bimod,16KB,1,reverse_jr_seen,79564
go,bimod,16KB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,16KB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,16KB,1,reverse_bpred_addr_rate,0.9068
go,bimod,16KB,1,reverse_bpred_dir_rate,0.9095
go,bimod,16KB,1,reverse_bpred_jr_rate,0.9490
go,bimod,16KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,16KB,1,reverse_retstack_pushes,68122
go,bimod,16KB,1,reverse_retstack_pops,68129
go,bimod,16KB,1,reverse_used_ras.PP,68122
go,bimod,16KB,1,reverse_ras_hits.PP,68122
go,bimod,16KB,1,reverse_ras_rate.PP,1.0000
go,bimod,16KB,0,lookups,2169519
go,bimod,16KB,0,updates,1810313
go,bimod,16KB,0,addr_hits,1649900
go,bimod,16KB,0,dir_hits,1656374
go,bimod,16KB,0,misses,153939
go,bimod,16KB,0,jr_hits,75071
go,bimod,16KB,0,jr_seen,79564
go,bimod,16KB,0,jr_non_ras_hits.PP,7379
go,bimod,16KB,0,jr_non_ras_seen.PP,11442
go,bimod,16KB,0,bpred_addr_rate,0.9114
go,bimod,16KB,0,bpred_dir_rate,0.9150
go,bimod,16KB,0,bpred_jr_rate,0.9435
go,bimod,16KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,16KB,0,retstack_pushes,76441
go,bimod,16KB,0,retstack_pops,73408
go,bimod,16KB,0,used_ras.PP,68122
go,bimod,16KB,0,ras_hits.PP,67692
go,bimod,16KB,0,ras_rate.PP,0.9937
go,bimod,16KB,0,reverse_lookups,1810313
go,bimod,16KB,0,reverse_updates,1810313
go,bimod,16KB,0,reverse_addr_hits,1653082
go,bimod,16KB,0,reverse_dir_hits,1658060
go,bimod,16KB,0,reverse_misses,152253
go,bimod,16KB,0,reverse_jr_hits,75506
go,bimod,16KB,0,reverse_jr_seen,79564
go,bimod,16KB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,16KB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,16KB,0,reverse_bpred_addr_rate,0.9131
go,bimod,16KB,0,reverse_bpred_dir_rate,0.9159
go,bimod,16KB,0,reverse_bpred_jr_rate,0.9490
go,bimod,16KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,16KB,0,reverse_retstack_pushes,68122
go,bimod,16KB,0,reverse_retstack_pops,68129
go,bimod,16KB,0,reverse_used_ras.PP,68122
go,bimod,16KB,0,reverse_ras_hits.PP,68122
go,bimod,16KB,0,reverse_ras_rate.PP,1.0000
go,bimod,1MB,1,lookups,2169063
go,bimod,1MB,1,updates,1810313
go,bimod,1MB,1,addr_hits,1650947
go,bimod,1MB,1,dir_hits,1657427
go,bimod,1MB,1,misses,152886
go,bimod,1MB,1,jr_hits,75071
go,bimod,1MB,1,jr_seen,79564
go,bimod,1MB,1,jr_non_ras_hits.PP,7379
go,bimod,1MB,1,jr_non_ras_seen.PP,11442
go,bimod,1MB,1,bpred_addr_rate,0.9120
go,bimod,1MB,1,bpred_dir_rate,0.9155
go,bimod,1MB,1,bpred_jr_rate,0.9435
go,bimod,1MB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,1MB,1,retstack_pushes,76407
go,bimod,1MB,1,retstack_pops,73308
go,bimod,1MB,1,used_ras.PP,68122
go,bimod,1MB,1,ras_hits.PP,67692
go,bimod,1MB,1,ras_rate.PP,0.9937
go,bimod,1MB,1,reverse_lookups,1810313
go,bimod,1MB,1,reverse_updates,1810313
go,bimod,1MB,1,reverse_addr_hits,1654135
go,bimod,1MB,1,reverse_dir_hits,1659142
go,bimod,1MB,1,reverse_misses,151171
go,bimod,1MB,1,reverse_jr_hits,75506
go,bimod,1MB,1,reverse_jr_seen,79564
go,bimod,1MB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,1MB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,1MB,1,reverse_bpred_addr_rate,0.9137
go,bimod,1MB,1,reverse_bpred_dir_rate,0.9165
go,bimod,1MB,1,reverse_bpred_jr_rate,0.9490
go,bimod,1MB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,1MB,1,reverse_retstack_pushes,68122
go,bimod,1MB,1,reverse_retstack_pops,68129
go,bimod,1MB,1,reverse_used_ras.PP,68122
go,bimod,1MB,1,reverse_ras_hits.PP,68122
go,bimod,1MB,1,reverse_ras_rate.PP,1.0000
go,bimod,1MB,0,lookups,2169063
go,bimod,1MB,0,updates,1810313
go,bimod,1MB,0,addr_hits,1650947
go,bimod,1MB,0,dir_hits,1657427
go,bimod,1MB,0,misses,152886
go,bimod,1MB,0,jr_hits,75071
go,bimod,1MB,0,jr_seen,79564
go,bimod,1MB,0,jr_non_ras_hits.PP,7379
go,bimod,1MB,0,jr_non_ras_seen.PP,11442
go,bimod,1MB,0,bpred_addr_rate,0.9120
go,bimod,1MB,0,bpred_dir_rate,0.9155
go,bimod,1MB,0,bpred_jr_rate,0.9435
go,bimod,1MB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,1MB,0,retstack_pushes,76407
go,bimod,1MB,0,retstack_pops,73308
go,bimod,1MB,0,used_ras.PP,68122
go,bimod,1MB,0,ras_hits.PP,67692
go,bimod,1MB,0,ras_rate.PP,0.9937
go,bimod,1MB,0,reverse_lookups,1810313
go,bimod,1MB,0,reverse_updates,1810313
go,bimod,1MB,0,reverse_addr_hits,1654135
go,bimod,1MB,0,reverse_dir_hits,1659142
go,bimod,1MB,0,reverse_misses,151171
go,bimod,1MB,0,reverse_jr_hits,75506
go,bimod,1MB,0,reverse_jr_seen,79564
go,bimod,1MB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,1MB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,1MB,0,reverse_bpred_addr_rate,0.9137
go,bimod,1MB,0,reverse_bpred_dir_rate,0.9165
go,bimod,1MB,0,reverse_bpred_jr_rate,0.9490
go,bimod,1MB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,1MB,0,reverse_retstack_pushes,68122
go,bimod,1MB,0,reverse_retstack_pops,68129
go,bimod,1MB,0,reverse_used_ras.PP,68122
go,bimod,1MB,0,reverse_ras_hits.PP,68122
go,bimod,1MB,0,reverse_ras_rate.PP,1.0000
go,bimod,256KB,1,lookups,2169063
go,bimod,256KB,1,updates,1810313
go,bimod,256KB,1,addr_hits,1650947
go,bimod,256KB,1,dir_hits,1657427
go,bimod,256KB,1,misses,152886
go,bimod,256KB,1,jr_hits,75071
go,bimod,256KB,1,jr_seen,79564
go,bimod,256KB,1,jr_non_ras_hits.PP,7379
go,bimod,256KB,1,jr_non_ras_seen.PP,11442
go,bimod,256KB,1,bpred_addr_rate,0.9120
go,bimod,256KB,1,bpred_dir_rate,0.9155
go,bimod,256KB,1,bpred_jr_rate,0.9435
go,bimod,256KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,256KB,1,retstack_pushes,76407
go,bimod,256KB,1,retstack_pops,73308
go,bimod,256KB,1,used_ras.PP,68122
go,bimod,256KB,1,ras_hits.PP,67692
go,bimod,256KB,1,ras_rate.PP,0.9937
go,bimod,256KB,1,reverse_lookups,1810313
go,bimod,256KB,1,reverse_updates,1810313
go,bimod,256KB,1,reverse_addr_hits,1653935
go,bimod,256KB,1,reverse_dir_hits,1658939
go,bimod,256KB,1,reverse_misses,151374
go,bimod,256KB,1,reverse_jr_hits,75506
go,bimod,256KB,1,reverse_jr_seen,79564
go,bimod,256KB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,256KB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,256KB,1,reverse_bpred_addr_rate,0.9136
go,bimod,256KB,1,reverse_bpred_dir_rate,0.9164
go,bimod,256KB,1,reverse_bpred_jr_rate,0.9490
go,bimod,256KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,256KB,1,reverse_retstack_pushes,68122
go,bimod,256KB,1,reverse_retstack_pops,68129
go,bimod,256KB,1,reverse_used_ras.PP,68122
go,bimod,256KB,1,reverse_ras_hits.PP,68122
go,bimod,256KB,1,reverse_ras_rate.PP,1.0000
go,bimod,256KB,0,lookups,2169063
go,bimod,256KB,0,updates,1810313
go,bimod,256KB,0,addr_hits,1650947
go,bimod,256KB,0,dir_hits,1657427
go,bimod,256KB,0,misses,152886
go,bimod,256KB,0,jr_hits,75071
go,bimod,256KB,0,jr_seen,79564
go,bimod,256KB,0,jr_non_ras_hits.PP,7379
go,bimod,256KB,0,jr_non_ras_seen.PP,11442
go,bimod,256KB,0,bpred_addr_rate,0.9120
go,bimod,256KB,0,bpred_dir_rate,0.9155
go,bimod,256KB,0,bpred_jr_rate,0.9435
go,bimod,256KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,256KB,0,retstack_pushes,76407
go,bimod,256KB,0,retstack_pops,73308
go,bimod,256KB,0,used_ras.PP,68122
go,bimod,256KB,0,ras_hits.PP,67692
go,bimod,256KB,0,ras_rate.PP,0.9937
go,bimod,256KB,0,reverse_lookups,1810313
go,bimod,256KB,0,reverse_updates,1810313
go,bimod,256KB,0,reverse_addr_hits,1654135
go,bimod,256KB,0,reverse_dir_hits,1659142
go,bimod,256KB,0,reverse_misses,151171
go,bimod,256KB,0,reverse_jr_hits,75506
go,bimod,256KB,0,reverse_jr_seen,79564
go,bimod,256KB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,256KB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,256KB,0,reverse_bpred_addr_rate,0.9137
go,bimod,256KB,0,reverse_bpred_dir_rate,0.9165
go,bimod,256KB,0,reverse_bpred_jr_rate,0.9490
go,bimod,256KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,256KB,0,reverse_retstack_pushes,68122
go,bimod,256KB,0,reverse_retstack_pops,68129
go,bimod,256KB,0,reverse_used_ras.PP,68122
go,bimod,256KB,0,reverse_ras_hits.PP,68122
go,bimod,256KB,0,reverse_ras_rate.PP,1.0000
go,bimod,32KB,1,lookups,2169079
go,bimod,32KB,1,updates,1810313
go,bimod,32KB,1,addr_hits,1650775
go,bimod,32KB,1,dir_hits,1657251
go,bimod,32KB,1,misses,153062
go,bimod,32KB,1,jr_hits,75071
go,bimod,32KB,1,jr_seen,79564
go,bimod,32KB,1,jr_non_ras_hits.PP,7379
go,bimod,32KB,1,jr_non_ras_seen.PP,11442
go,bimod,32KB,1,bpred_addr_rate,0.9119
go,bimod,32KB,1,bpred_dir_rate,0.9154
go,bimod,32KB,1,bpred_jr_rate,0.9435
go,bimod,32KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,32KB,1,retstack_pushes,76411
go,bimod,32KB,1,retstack_pops,73300
go,bimod,32KB,1,used_ras.PP,68122
go,bimod,32KB,1,ras_hits.PP,67692
go,bimod,32KB,1,ras_rate.PP,0.9937
go,bimod,32KB,1,reverse_lookups,1810313
go,bimod,32KB,1,reverse_updates,1810313
go,bimod,32KB,1,reverse_addr_hits,1647295
go,bimod,32KB,1,reverse_dir_hits,1652138
go,bimod,32KB,1,reverse_misses,158175
go,bimod,32KB,1,reverse_jr_hits,75506
go,bimod,32KB,1,reverse_jr_seen,79564
go,bimod,32KB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,32KB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,32KB,1,reverse_bpred_addr_rate,0.9100
go,bimod,32KB,1,reverse_bpred_dir_rate,0.9126
go,bimod,32KB,1,reverse_bpred_jr_rate,0.9490
go,bimod,32KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,32KB,1,reverse_retstack_pushes,68122
go,bimod,32KB,1,reverse_retstack_pops,68129
go,bimod,32KB,1,reverse_used_ras.PP,68122
go,bimod,32KB,1,reverse_ras_hits.PP,68122
go,bimod,32KB,1,reverse_ras_rate.PP,1.0000
go,bimod,32KB,0,lookups,2169079
go,bimod,32KB,0,updates,1810313
go,bimod,32KB,0,addr_hits,1650775
go,bimod,32KB,0,dir_hits,1657251
go,bimod,32KB,0,misses,153062
go,bimod,32KB,0,jr_hits,75071
go,bimod,32KB,0,jr_seen,79564
go,bimod,32KB,0,jr_non_ras_hits.PP,7379
go,bimod,32KB,0,jr_non_ras_seen.PP,11442
go,bimod,32KB,0,bpred_addr_rate,0.9119
go,bimod,32KB,0,bpred_dir_rate,0.9154
go,bimod,32KB,0,bpred_jr_rate,0.9435
go,bimod,32KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,32KB,0,retstack_pushes,76411
go,bimod,32KB,0,retstack_pops,73300
go,bimod,32KB,0,used_ras.PP,68122
go,bimod,32KB,0,ras_hits.PP,67692
go,bimod,32KB,0,ras_rate.PP,0.9937
go,bimod,32KB,0,reverse_lookups,1810313
go,bimod,32KB,0,reverse_updates,1810313
go,bimod,32KB,0,reverse_addr_hits,1653933
go,bimod,32KB,0,reverse_dir_hits,1658932
go,bimod,32KB,0,reverse_misses,151381
go,bimod,32KB,0,reverse_jr_hits,75506
go,bimod,32KB,0,reverse_jr_seen,79564
go,bimod,32KB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,32KB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,32KB,0,reverse_bpred_addr_rate,0.9136
go,bimod,32KB,0,reverse_bpred_dir_rate,0.9164
go,bimod,32KB,0,reverse_bpred_jr_rate,0.9490
go,bimod,32KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,32KB,0,reverse_retstack_pushes,68122
go,bimod,32KB,0,reverse_retstack_pops,68129
go,bimod,32KB,0,reverse_used_ras.PP,68122
go,bimod,32KB,0,reverse_ras_hits.PP,68122
go,bimod,32KB,0,reverse_ras_rate.PP,1.0000
go,bimod,512KB,1,lookups,2169063
go,bimod,512KB,1,updates,1810313
go,bimod,512KB,1,addr_hits,1650947
go,bimod,512KB,1,dir_hits,1657427
go,bimod,512KB,1,misses,152886
go,bimod,512KB,1,jr_hits,75071
go,bimod,512KB,1,jr_seen,79564
go,bimod,512KB,1,jr_non_ras_hits.PP,7379
go,bimod,512KB,1,jr_non_ras_seen.PP,11442
go,bimod,512KB,1,bpred_addr_rate,0.9120
go,bimod,512KB,1,bpred_dir_rate,0.9155
go,bimod,512KB,1,bpred_jr_rate,0.9435
go,bimod,512KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,512KB,1,retstack_pushes,76407
go,bimod,512KB,1,retstack_pops,73308
go,bimod,512KB,1,used_ras.PP,68122
go,bimod,512KB,1,ras_hits.PP,67692
go,bimod,512KB,1,ras_rate.PP,0.9937
go,bimod,512KB,1,reverse_lookups,1810313
go,bimod,512KB,1,reverse_updates,1810313
go,bimod,512KB,1,reverse_addr_hits,1654111
go,bimod,512KB,1,reverse_dir_hits,1659121
go,bimod,512KB,1,reverse_misses,151192
go,bimod,512KB,1,reverse_jr_hits,75506
go,bimod,512KB,1,reverse_jr_seen,79564
go,bimod,512KB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,512KB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,512KB,1,reverse_bpred_addr_rate,0.9137
go,bimod,512KB,1,reverse_bpred_dir_rate,0.9165
go,bimod,512KB,1,reverse_bpred_jr_rate,0.9490
go,bimod,512KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,512KB,1,reverse_retstack_pushes,68122
go,bimod,512KB,1,reverse_retstack_pops,68129
go,bimod,512KB,1,reverse_used_ras.PP,68122
go,bimod,512KB,1,reverse_ras_hits.PP,68122
go,bimod,512KB,1,reverse_ras_rate.PP,1.0000
go,bimod,512KB,0,lookups,2169063
go,bimod,512KB,0,updates,1810313
go,bimod,512KB,0,addr_hits,1650947
go,bimod,512KB,0,dir_hits,1657427
go,bimod,512KB,0,misses,152886
go,bimod,512KB,0,jr_hits,75071
go,bimod,512KB,0,jr_seen,79564
go,bimod,512KB,0,jr_non_ras_hits.PP,7379
go,bimod,512KB,0,jr_non_ras_seen.PP,11442
go,bimod,512KB,0,bpred_addr_rate,0.9120
go,bimod,512KB,0,bpred_dir_rate,0.9155
go,bimod,512KB,0,bpred_jr_rate,0.9435
go,bimod,512KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,512KB,0,retstack_pushes,76407
go,bimod,512KB,0,retstack_pops,73308
go,bimod,512KB,0,used_ras.PP,68122
go,bimod,512KB,0,ras_hits.PP,67692
go,bimod,512KB,0,ras_rate.PP,0.9937
go,bimod,512KB,0,reverse_lookups,1810313
go,bimod,512KB,0,reverse_updates,1810313
go,bimod,512KB,0,reverse_addr_hits,1654135
go,bimod,512KB,0,reverse_dir_hits,1659142
go,bimod,512KB,0,reverse_misses,151171
go,bimod,512KB,0,reverse_jr_hits,75506
go,bimod,512KB,0,reverse_jr_seen,79564
go,bimod,512KB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,512KB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,512KB,0,reverse_bpred_addr_rate,0.9137
go,bimod,512KB,0,reverse_bpred_dir_rate,0.9165
go,bimod,512KB,0,reverse_bpred_jr_rate,0.9490
go,bimod,512KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,512KB,0,reverse_retstack_pushes,68122
go,bimod,512KB,0,reverse_retstack_pops,68129
go,bimod,512KB,0,reverse_used_ras.PP,68122
go,bimod,512KB,0,reverse_ras_hits.PP,68122
go,bimod,512KB,0,reverse_ras_rate.PP,1.0000
go,bimod,64KB,1,lookups,2169063
go,bimod,64KB,1,updates,1810313
go,bimod,64KB,1,addr_hits,1650944
go,bimod,64KB,1,dir_hits,1657424
go,bimod,64KB,1,misses,152889
go,bimod,64KB,1,jr_hits,75071
go,bimod,64KB,1,jr_seen,79564
go,bimod,64KB,1,jr_non_ras_hits.PP,7379
go,bimod,64KB,1,jr_non_ras_seen.PP,11442
go,bimod,64KB,1,bpred_addr_rate,0.9120
go,bimod,64KB,1,bpred_dir_rate,0.9155
go,bimod,64KB,1,bpred_jr_rate,0.9435
go,bimod,64KB,1,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,64KB,1,retstack_pushes,76407
go,bimod,64KB,1,retstack_pops,73308
go,bimod,64KB,1,used_ras.PP,68122
go,bimod,64KB,1,ras_hits.PP,67692
go,bimod,64KB,1,ras_rate.PP,0.9937
go,bimod,64KB,1,reverse_lookups,1810313
go,bimod,64KB,1,reverse_updates,1810313
go,bimod,64KB,1,reverse_addr_hits,1651309
go,bimod,64KB,1,reverse_dir_hits,1656212
go,bimod,64KB,1,reverse_misses,154101
go,bimod,64KB,1,reverse_jr_hits,75506
go,bimod,64KB,1,reverse_jr_seen,79564
go,bimod,64KB,1,reverse_jr_non_ras_hits.PP,7384
go,bimod,64KB,1,reverse_jr_non_ras_seen.PP,11442
go,bimod,64KB,1,reverse_bpred_addr_rate,0.9122
go,bimod,64KB,1,reverse_bpred_dir_rate,0.9149
go,bimod,64KB,1,reverse_bpred_jr_rate,0.9490
go,bimod,64KB,1,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,64KB,1,reverse_retstack_pushes,68122
go,bimod,64KB,1,reverse_retstack_pops,68129
go,bimod,64KB,1,reverse_used_ras.PP,68122
go,bimod,64KB,1,reverse_ras_hits.PP,68122
go,bimod,64KB,1,reverse_ras_rate.PP,1.0000
go,bimod,64KB,0,lookups,2169063
go,bimod,64KB,0,updates,1810313
go,bimod,64KB,0,addr_hits,1650944
go,bimod,64KB,0,dir_hits,1657424
go,bimod,64KB,0,misses,152889
go,bimod,64KB,0,jr_hits,75071
go,bimod,64KB,0,jr_seen,79564
go,bimod,64KB,0,jr_non_ras_hits.PP,7379
go,bimod,64KB,0,jr_non_ras_seen.PP,11442
go,bimod,64KB,0,bpred_addr_rate,0.9120
go,bimod,64KB,0,bpred_dir_rate,0.9155
go,bimod,64KB,0,bpred_jr_rate,0.9435
go,bimod,64KB,0,bpred_jr_non_ras_rate.PP,0.6449
go,bimod,64KB,0,retstack_pushes,76407
go,bimod,64KB,0,retstack_pops,73308
go,bimod,64KB,0,used_ras.PP,68122
go,bimod,64KB,0,ras_hits.PP,67692
go,bimod,64KB,0,ras_rate.PP,0.9937
go,bimod,64KB,0,reverse_lookups,1810313
go,bimod,64KB,0,reverse_updates,1810313
go,bimod,64KB,0,reverse_addr_hits,1654129
go,bimod,64KB,0,reverse_dir_hits,1659134
go,bimod,64KB,0,reverse_misses,151179
go,bimod,64KB,0,reverse_jr_hits,75506
go,bimod,64KB,0,reverse_jr_seen,79564
go,bimod,64KB,0,reverse_jr_non_ras_hits.PP,7384
go,bimod,64KB,0,reverse_jr_non_ras_seen.PP,11442
go,bimod,64KB,0,reverse_bpred_addr_rate,0.9137
go,bimod,64KB,0,reverse_bpred_dir_rate,0.9165
go,bimod,64KB,0,reverse_bpred_jr_rate,0.9490
go,bimod,64KB,0,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,bimod,64KB,0,reverse_retstack_pushes,68122
go,bimod,64KB,0,reverse_retstack_pops,68129
go,bimod,64KB,0,reverse_used_ras.PP,68122
go,bimod,64KB,0,reverse_ras_hits.PP,68122
go,bimod,64KB,0,reverse_ras_rate.PP,1.0000
ijpeg,bimod,128KB,1,lookups,2284046
ijpeg,bimod,128KB,1,updates,2283503
ijpeg,bimod,128KB,1,addr_hits,2283129
ijpeg,bimod,128KB,1,dir_hits,2283264
ijpeg,bimod,128KB,1,misses,239
ijpeg,bimod,128KB,1,jr_hits,427948
ijpeg,bimod,128KB,1,jr_seen,427955
ijpeg,bimod,128KB,1,jr_non_ras_hits.PP,139
ijpeg,bimod,128KB,1,jr_non_ras_seen.PP,140
ijpeg,bimod,128KB,1,bpred_addr_rate,0.9998
ijpeg,bimod,128KB,1,bpred_dir_rate,0.9999
ijpeg,bimod,128KB,1,bpred_jr_rate,1.0000
ijpeg,bimod,128KB,1,bpred_jr_non_ras_rate.PP,0.9929
ijpeg,bimod,128KB,1,retstack_pushes,427976
ijpeg,bimod,128KB,1,retstack_pops,427816
ijpeg,bimod,128KB,1,used_ras.PP,427815
